// Monster Database
//
// Structure of Database :
// ID,Sprite_Name,kROName,iROName,LV,HP,SP,EXP,JEXP,Range1,ATK1,ATK2,DEF,MDEF,STR,AGI,VIT,INT,DEX,LUK,Range2,Range3,Scale,Race,Element,Mode,Speed,aDelay,aMotion,dMotion,MEXP,MVP1id,MVP1per,MVP2id,MVP2per,MVP3id,MVP3per,Drop1id,Drop1per,Drop2id,Drop2per,Drop3id,Drop3per,Drop4id,Drop4per,Drop5id,Drop5per,Drop6id,Drop6per,Drop7id,Drop7per,Drop8id,Drop8per,Drop9id,Drop9per,DropCardid,DropCardper
// Note: Keep the Sprite_Name field as it is in the game client.

1459,G_MARIONETTE,傀儡娃娃,傀儡娃娃,62,2209,1,0,0,1,166,222,71,35,52,36,28,25,56,20,10,12,0,6,68,0x3985,300,1480,480,1056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1460,G_MATYR,黑狐,黑狐,58,2087,1,0,0,1,144,170,63,5,48,20,21,17,43,10,10,12,1,2,27,0x3885,150,432,432,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1461,G_MINOROUS,米洛斯,米洛斯,58,1893,1,0,0,1,235,271,100,10,65,42,36,43,55,25,10,12,2,2,43,0x3885,200,1360,960,432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1462,G_ORC_SKELETON,邪骸兽人,邪骸兽人,53,2077,1,0,0,1,115,140,82,10,52,16,24,5,22,5,10,12,1,1,29,0x3885,200,2420,720,648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1463,G_ORC_ZOMBIE,兽人腐尸,兽人腐尸,51,1908,1,0,0,1,109,124,71,5,45,17,32,5,52,5,10,12,1,1,29,0x3885,400,2852,1152,840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1464,G_PASANA,帕莎纳,帕莎纳,79,3510,1,0,0,1,398,438,93,35,76,36,33,20,67,5,10,12,1,7,43,0x3885,165,976,576,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1465,G_PETIT,毕帝特地龙,毕帝特地龙,86,5799,1,0,0,1,292,358,99,49,55,32,38,37,54,20,10,12,1,9,22,0x3885,200,1624,620,384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1466,G_PETIT_,毕帝特飞龙,毕帝特飞龙,79,3556,1,0,0,1,280,316,86,42,63,39,31,55,72,85,10,12,1,9,24,0x3885,150,1420,1080,528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1467,G_RAYDRIC,幽灵剑士,幽灵剑士,115,18408,1,0,0,1,572,668,89,15,129,87,55,32,76,27,10,12,2,7,47,0x3885,150,824,780,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1468,G_REQUIEM,诺可伊,诺可伊,71,3089,1,0,0,1,316,364,88,20,58,34,35,12,42,10,10,12,1,7,27,0x3885,400,1516,816,432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1469,G_SKEL_WORKER,邪骸矿工,邪骸矿工,44,1240,1,0,0,1,92,104,45,5,30,13,22,10,37,25,10,12,1,1,29,0x3885,400,2420,720,384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1470,G_ZEROM,杰洛米,杰洛米,70,2687,1,0,0,1,312,350,93,15,57,49,30,15,56,20,10,12,1,7,23,0x3885,200,1780,1080,432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1471,G_NINE_TAIL,九尾狐,九尾狐,72,2783,1,0,0,1,446,496,95,40,61,38,30,20,88,50,10,12,1,2,63,0x3885,150,840,540,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1472,G_BON_GUN,妖道,妖道,59,2510,1,0,0,1,189,218,88,5,55,24,24,5,34,10,10,12,1,1,29,0x3885,200,1720,500,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1473,G_ORC_ARCHER,兽人弓箭手,兽人弓箭手,78,4835,1,0,0,9,260,303,67,31,55,32,24,30,99,15,10,12,1,7,22,0x3885,300,1960,620,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1474,G_MIMIC,邪恶箱,邪恶箱,56,1939,1,0,0,1,221,243,63,15,49,120,20,15,99,0,10,12,1,0,60,0x3885,100,972,500,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1475,G_WRAITH,恶灵,恶灵,77,5168,1,0,0,1,335,396,80,40,62,26,30,55,76,5,10,12,2,1,89,0x3885,300,1816,576,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1476,G_ALARM,钟怪,钟怪,88,5562,1,0,0,1,290,338,106,53,70,72,40,25,55,25,10,12,1,0,60,0x3885,300,1020,500,768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1477,G_ARCLOUSE,卷甲虫,卷甲虫,77,4320,1,0,0,1,269,309,101,36,60,73,45,35,60,15,10,12,1,4,42,0x3985,100,960,500,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1478,G_RIDEWORD,飞行魔书,飞行魔书,74,3222,1,0,0,1,352,374,61,38,67,53,32,44,104,5,10,12,0,0,60,0x3885,150,864,500,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1479,G_SKEL_PRISONER,邪骸战俘,邪骸战俘,91,9194,1,0,0,1,266,321,95,41,84,35,60,20,71,15,10,12,1,1,69,0x3885,350,1848,500,576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1480,G_ZOMBIE_PRISONER,腐尸战俘,腐尸战俘,89,8045,1,0,0,1,356,416,89,28,87,39,58,5,68,10,10,12,1,1,69,0x3885,350,1768,500,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1481,G_PUNK,朽魔,朽魔,82,3869,1,0,0,1,266,320,68,55,67,39,30,35,79,45,10,12,0,3,24,0x3885,300,1500,500,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1482,G_ZHERLTHSH,艾斯恩魔女,艾斯恩魔女,105,61350,1,0,0,1,610,790,91,99,88,61,51,62,113,60,10,12,1,7,60,0x3885,200,800,792,384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1483,G_RYBIO,瑞比欧,瑞比欧,98,8700,1,0,0,1,277,353,109,30,96,52,61,30,80,10,10,12,2,6,40,0x3985,200,1790,1440,540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1484,G_PHENDARK,阿修罗狂战士,阿修罗狂战士,102,11000,1,0,0,2,539,614,307,50,111,65,71,20,71,30,10,12,2,7,40,0x3885,175,1744,1344,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1485,G_MYSTELTAINN,弑神者,弑神者,130,70000,1,0,0,2,771,1338,73,61,102,139,62,65,130,65,10,12,2,0,87,0x39A5,250,1152,500,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1486,G_TIRFING,兽牙怪,兽牙怪,114,59000,1,0,0,1,677,1088,87,69,105,105,75,73,108,65,10,12,1,0,67,0x39A5,100,816,500,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1487,G_EXECUTIONER,行刑者,行刑者,101,40200,1,0,0,2,515,874,97,188,99,96,77,78,79,60,10,12,2,0,47,0x39A5,200,768,500,384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1488,G_ANOLIAN,虎蜥人,虎蜥人,109,15547,1,0,0,1,500,610,61,11,130,63,55,66,58,48,10,12,1,5,41,0x3885,190,900,500,864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1489,G_STING,史汀,史汀,104,14143,1,0,0,1,521,588,146,50,108,49,68,43,87,24,10,12,1,0,62,0x3885,300,528,500,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1490,G_WANDER_MAN,邪骸浪人,邪骸浪人,120,19307,1,0,0,2,711,816,64,5,118,92,36,15,107,33,10,12,1,6,24,0x3985,100,672,500,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1491,G_DOKEBI,土人,土人,68,2820,1,0,0,1,317,347,85,20,52,56,35,20,60,25,10,12,0,6,27,0x3985,250,1156,456,384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

// Umbala (6.2)
1492,INCANTATION_SAMURAI,元灵武士,元灵武士,100,901000,1,751680,595080,3,2196,3132,296,140,145,161,88,66,155,60,10,12,2,7,67,0x37B5,135,874,1344,576,375840,607,5500,608,3500,985,5500,1165,2,985,3500,5096,500,607,4500,999,6305,13303,7500,1235,80,0,0,0,0,4263,1
1493,DRYAD,森林妖姬,森林妖姬,68,3640,1,837,939,3,266,301,153,8,54,14,40,35,67,10,10,12,1,3,82,0x3885,170,950,2520,576,0,0,0,0,0,0,0,7197,5335,7198,1000,7188,3000,6265,500,1964,1,7939,100,7100,3000,0,0,0,0,4177,1
1494,KIND_OF_BEETLE,巨象甲虫,巨象甲虫,55,2061,1,450,507,1,110,162,79,8,53,47,10,0,45,0,10,12,0,4,22,0x1189,165,1247,768,576,0,0,0,0,0,0,0,7190,6500,7202,4500,928,1000,955,500,2102,1,0,0,0,0,0,0,0,0,4307,1
1495,STONE_SHOOTER,石炮火树,石炮火树,64,2101,1,689,776,10,201,254,88,15,55,55,36,15,77,15,10,12,1,3,63,0x3885,175,2413,1248,768,0,0,0,0,0,0,0,7203,5000,7201,5000,7188,1000,1019,2000,756,100,7049,1000,0,0,0,0,0,0,4225,1
//1496,STONE_SHOOTER_BULLET,Stone Shooter Bullet,Stone Shooter Bullet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1497,WOODEN_GOLEM,机木人,机木人,72,3914,1,950,1079,1,292,334,249,26,69,30,45,5,49,5,10,12,2,3,82,0x3885,165,1543,1632,480,0,0,0,0,0,0,0,7189,4000,7188,4000,757,110,2270,10,604,100,7201,5000,7936,300,0,0,0,0,4259,1
1498,WOOTAN_SHOOTER,伍坦弹弓手,伍坦弹弓手,67,3096,1,711,798,10,140,175,91,21,32,23,38,20,69,10,10,12,1,7,42,0x3885,200,857,1056,576,0,0,0,0,0,0,0,7195,4500,7200,3500,513,1000,7049,1000,7939,100,7182,100,5116,10,0,0,0,0,4260,1
1499,WOOTAN_FIGHTER,伍坦战士,伍坦战士,67,2327,1,709,798,1,243,279,103,8,63,14,36,5,56,15,10,12,1,7,43,0x3885,200,912,1344,480,0,0,0,0,0,0,0,517,4500,7196,4000,1801,3,1812,1,7939,100,7198,1000,5116,5,0,0,0,0,4261,1
1500,PARASITE,苗娃佩瑞丝,苗娃佩瑞丝,76,3222,1,923,1337,8,161,206,63,30,55,78,33,50,88,40,10,12,1,3,44,0x84,400,864,864,672,0,0,0,0,0,0,0,7193,5500,7194,2000,7186,3880,7198,500,1957,1,1969,1,6265,800,0,0,0,0,4309,1
//1501,PARASITE_BULLET,Parasite Bullet,Parasite Bullet... (mode 2181),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

// Event MVP
//1502,PORING_V,魔王波利,魔王波利,99,95000000,1,78525,25106,1,5000,10000,0,10,100,100,65,100,255,255,10,12,1,3,25,0x39A5,160,1672,672,480,43625,10020,1000,4005,100,2286,200,5035,10000,2344,2500,2346,2500,2350,2500,2348,2500,2655,500,7126,10000,0,0,0,0,2110,4500
1502,PORING_V,魔王波利,魔王波利,160,95000000,1,3785250,2251060,1,5000,10000,0,10,100,100,65,100,255,255,10,12,1,3,25,0x39A5,160,1672,672,480,4362500,10020,1000,4005,100,2286,200,5035,10000,2344,2500,2346,2500,2350,2500,2348,2500,2655,500,7126,10000,0,0,0,0,2110,4500

// Nifflheim (7.0)
1503,GIBBET,鬼娃树,鬼娃树,105,12999,1,1944,1458,1,536,621,116,45,103,56,62,55,61,37,10,12,2,6,27,0x3985,180,917,1584,576,0,0,0,0,0,0,0,7212,1800,7218,5335,7222,4074,724,300,716,100,604,10,7939,100,0,0,0,0,4278,1
1504,DULLAHAN,无颅武士,无颅武士,108,18546,1,2509,1977,2,666,741,111,38,121,29,51,43,87,3,10,12,1,1,49,0x3885,155,847,1152,480,0,0,0,0,0,0,0,7209,3200,7210,4850,2614,1,2505,13,2506,1,15039,100,0,0,0,0,0,0,4176,1
1505,LOLI_RURI,银月魔女,银月魔女,109,15280,1,2790,2093,2,787,1017,53,44,111,50,47,79,79,79,10,12,2,6,87,0x3985,125,747,1632,576,0,0,0,0,0,0,0,7206,800,7219,3000,7214,5044,985,100,7019,1,2718,5,6246,300,15038,100,0,0,4191,1
1506,DISGUISE,假面鬼,假面鬼,103,13895,1,2232,1674,2,260,342,85,58,92,53,57,75,67,45,10,12,1,6,82,0x3985,147,516,768,384,0,0,0,0,0,0,0,7216,4850,7221,3686,6247,100,518,100,2508,50,2504,2,2529,5,0,0,0,0,4181,1
1507,BLOODY_MURDERER,嗜血怪人,嗜血怪人,110,14099,1,2724,2244,2,844,942,84,41,120,65,66,41,89,26,10,12,2,7,67,0x3885,175,914,1344,384,0,0,0,0,0,0,0,7207,4171,7223,1000,7208,2000,2288,50,984,100,1229,3,13002,1,0,0,0,0,4214,1
1508,QUVE,万圣魔,万圣魔,100,11090,1,1638,1229,1,226,323,96,55,84,54,55,50,71,60,10,12,0,1,29,0x3885,150,912,1248,576,0,0,0,0,0,0,0,7205,3200,7220,5723,601,1000,7154,100,756,10,6245,500,0,0,0,0,0,0,4294,1
1509,LUDE,南瓜魂,南瓜魂,101,11574,1,1692,1269,2,218,296,90,53,97,38,55,82,69,55,10,12,0,1,29,0x3885,150,890,960,480,0,0,0,0,0,0,0,7225,3200,7220,5723,1059,1000,2282,10,757,10,12001,100,6246,300,0,0,0,0,4193,1
1510,HYLOZOIST,兔斯拉,兔斯拉,102,12000,1,1876,1406,1,268,349,101,68,97,67,72,88,69,60,10,12,0,6,47,0x3985,155,741,1536,480,0,0,0,0,0,0,0,7215,4365,7217,5335,7213,2000,740,80,7220,300,757,10,5113,1,0,0,0,0,4321,1

// Pyramid Basement
1511,AMON_RA,古埃及王,古埃及王,69,319000,1,240120,187920,3,710,1762,213,123,86,89,120,131,101,92,14,12,2,7,62,0x1A4,170,854,2016,480,120060,607,5500,608,3500,732,5500,5053,150,2615,50,7211,7760,985,3880,616,400,1552,10,607,3000,0,0,0,0,4236,1

// Louyang (8.0)
1512,HYEGUN,妖君,妖君,87,6996,1,1283,1445,1,246,294,84,43,69,38,40,20,68,20,10,12,1,1,49,0x3885,180,890,1320,720,0,0,0,0,0,0,0,7054,3880,609,100,985,10,2406,1,7277,300,15013,10,0,0,0,0,0,0,4328,1
1513,CIVIL_SERVANT,狐仙,狐仙,89,5292,1,1349,1512,2,276,337,90,56,67,76,40,65,62,30,10,12,1,2,44,0x3885,200,1257,528,432,0,0,0,0,0,0,0,7262,4171,7263,2000,606,10,1023,100,693,100,0,0,0,0,0,0,0,0,4202,1
1514,DANCING_DRAGON,舞狮,舞狮,82,3943,1,972,1094,2,268,303,83,36,59,76,40,30,61,30,10,12,1,9,44,0x83,160,600,840,504,0,0,0,0,0,0,0,7266,4365,7265,3000,7268,800,1036,1000,7038,3000,0,0,0,0,0,0,0,0,4272,1
1515,GARM_BABY,卡仑宝宝,卡仑宝宝,94,10016,1,1555,1749,1,383,444,62,43,69,61,55,61,88,45,10,12,1,2,41,0x3885,450,879,672,576,0,0,0,0,0,0,0,7270,1500,7269,2500,7066,4365,749,100,12000,100,0,0,0,0,0,0,0,0,4323,1
1516,INCREASE_SOIL,米糕,米糕,83,5335,1,1201,1529,1,332,362,112,39,67,23,41,49,78,30,10,12,1,0,62,0x91,445,106,1056,576,0,0,0,0,0,0,0,7264,4365,7004,2300,997,10,969,2,0,0,0,0,0,0,0,0,0,0,4231,1
1517,LI_ME_MANG_RYANG,豹皮怪,豹皮怪,80,5187,1,1065,1197,1,179,220,110,37,61,22,33,35,62,20,10,12,1,6,62,0x3985,165,1120,576,420,0,0,0,0,0,0,0,7267,4500,7268,400,1501,10,1523,1,0,0,0,0,0,0,0,0,0,0,4265,1
1518,BACSOJIN,白素贞,白素贞,97,720500,1,668160,542880,2,1088,3124,210,178,118,244,98,126,205,102,10,12,2,7,41,0x3695,160,576,960,480,0,0,0,0,0,0,0,1020,5500,603,2,617,2,7165,3000,7166,1000,747,500,0,0,0,0,0,0,2234,1
1519,CHUNG_E,小青,小青,49,23900,0,2156,894,1,460,1050,8,15,38,65,43,30,90,15,10,12,1,7,40,0x3695,170,1728,816,1188,0,0,0,0,0,0,0,7053,4850,740,100,1806,10,518,500,0,0,0,0,0,0,0,0,0,0,5042,2
1520,BOILED_RICE,肉粽怪,肉粽怪,15,777,1,7,7,1,7,14,0,10,7,7,7,17,17,7,10,12,1,3,21,0x81,170,1152,672,672,0,0,0,0,0,0,0,564,5500,7272,3000,7194,1000,7198,1000,0,0,0,0,0,0,0,0,0,0,0,0

// Additional G_Mobs & Bosses
1521,G_ALICE,爱丽丝女仆,爱丽丝女仆,100,9230,1,0,0,1,395,493,93,73,82,53,45,70,80,80,10,12,1,7,60,0x91,200,520,2304,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1522,G_ANCIENT_MUMMY,狂暴木乃伊,狂暴木乃伊,115,29157,1,0,0,1,701,801,93,27,126,57,55,69,56,15,10,12,1,1,49,0x3695,175,1772,120,384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523,G_ANTIQUE_FIRELOCK,武士火枪兵,武士火枪兵,88,7524,1,0,0,10,324,369,72,30,67,44,30,30,83,30,10,12,1,1,49,0x2085,170,1084,2304,576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1524,G_BABY_LEOPARD,小花豹,小花豹,68,2590,1,0,0,2,277,329,77,5,46,36,20,4,55,10,10,12,0,2,28,0x3885,150,318,528,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1525,G_BATHORY,巫婆,巫婆,86,5242,1,0,0,1,229,325,61,89,66,38,40,77,56,50,10,12,1,7,27,0x3695,100,1504,840,900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1526,G_BLOOD_BUTTERFLY,血蝴蝶,血蝴蝶,94,7030,1,0,0,3,278,345,79,50,70,68,40,55,90,30,10,12,1,4,44,0x318D,145,472,576,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1527,G_C_TOWER_MANAGER,钟塔守护者,钟塔守护者,90,6400,1,0,0,3,388,458,96,60,80,28,40,25,73,45,10,12,2,0,80,0x91,200,1072,672,384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1528,G_CLOCK,古钟魔,古钟魔,81,5556,1,0,0,1,403,456,91,43,68,24,35,41,81,15,10,12,1,0,42,0x91,200,1092,792,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1529,G_DARK_SNAKE_LORD,墨蛇君,墨蛇君,105,1101000,1,0,0,3,2217,4203,314,185,122,172,107,135,196,88,10,12,2,2,68,0x37B5,200,588,816,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1530,G_DRACULA,德古拉男爵,德古拉男爵,75,350000,1,0,0,3,1322,3134,152,146,86,99,88,92,145,82,10,12,2,6,87,0x37B5,145,1290,1140,576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1531,G_EVIL_CLOUD_HERMIT,恶云仙人,恶云仙人,96,8266,1,0,0,10,470,500,66,46,63,57,45,60,99,45,10,12,2,0,40,0x2085,190,480,840,432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1532,G_EXPLOSION,爆炎蝙蝠,爆炎蝙蝠,100,7813,1,0,0,1,481,591,112,50,91,51,63,50,65,60,10,12,0,2,63,0x3885,165,1260,960,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1533,G_FUR_SEAL,海豹宝宝,海豹宝宝,47,1371,1,0,0,1,87,127,42,16,37,40,30,39,35,19,10,12,1,2,21,0x3095,200,1612,622,583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1534,G_GOBLIN_1,刺刀哥布灵,刺刀哥布灵,48,1058,1,0,0,1,87,121,56,5,37,54,25,20,36,10,10,12,1,7,24,0x3695,100,1120,620,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1535,G_GOBLIN_2,链锤哥布灵,链锤哥布灵,44,931,1,0,0,1,94,122,52,5,33,16,24,15,58,10,10,12,1,7,23,0x3095,150,1320,620,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1536,G_GOBLIN_3,大斧哥布灵,大斧哥布灵,44,930,1,0,0,1,88,121,47,5,30,16,24,15,17,10,10,12,1,7,25,0x308D,250,1624,624,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1537,G_GOBLIN_4,榔头哥布灵,榔头哥布灵,49,1494,1,0,0,1,72,94,70,3,31,27,46,15,34,10,10,12,1,7,22,0x308D,200,1624,624,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1538,G_GOBLIN_5,刺锤哥布灵,刺锤哥布灵,56,2342,1,0,0,1,159,190,64,5,51,37,22,15,38,10,10,12,1,7,21,0x308D,300,3074,1874,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1539,G_GOBLIN_LEADER,哥布灵首领,哥布灵首领,55,21692,1,0,0,1,165,214,72,30,60,67,45,18,66,23,10,12,1,7,24,0x3695,120,1120,620,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1540,G_GOLEM,巨石怪,巨石怪,61,2245,1,0,0,1,198,223,190,12,70,27,67,5,31,5,10,12,2,0,60,0x91,300,1608,816,396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1541,G_GREATEST_GENERAL,将军魔碑,将军魔碑,55,1575,1,0,0,3,215,241,114,30,58,30,20,25,25,20,10,12,1,0,43,0x84,200,1152,1152,384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1542,G_INCANTATION_SAMURA,元灵武士,元灵武士,100,901000,1,0,0,3,2196,3132,296,140,145,161,88,66,155,60,10,12,2,7,67,0x37B5,135,874,1344,576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1543,G_KAPHA,钓鱼河童,钓鱼河童,83,5470,1,0,0,3,278,310,61,38,67,59,40,31,61,24,10,12,1,5,21,0x3885,165,2012,1728,672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1544,G_KARAKASA,伞妖,伞妖,72,3092,1,0,0,1,156,198,93,29,66,73,33,20,53,60,10,12,1,0,60,0x81,155,1638,2016,576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1545,G_KOBOLD_1,大斧犬妖,大斧犬妖,107,10483,1,0,0,1,539,626,103,25,109,76,61,53,82,30,10,12,1,7,44,0x308D,150,1028,528,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1546,G_KOBOLD_2,榔头犬妖,榔头犬妖,102,9152,1,0,0,1,367,429,117,59,96,61,55,48,79,20,10,12,1,7,45,0x308D,200,1528,528,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1547,G_KOBOLD_3,刺锤犬妖,刺锤犬妖,101,9078,1,0,0,1,360,424,109,48,103,64,59,42,67,20,10,12,1,7,43,0x308D,300,1228,528,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1548,G_KOBOLD_LEADER,犬妖首领,犬妖首领 Leader,112,13520,1,0,0,1,711,807,90,62,135,34,68,56,83,47,10,12,1,7,44,0x3695,150,1028,528,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1549,G_LAVA_GOLEM,熔岩巨石,熔岩巨石,103,8452,1,0,0,1,598,651,299,27,126,42,103,28,77,15,10,12,2,0,83,0x3095,400,2190,2040,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1550,G_LIVE_PEACH_TREE,猴桃木,猴桃木,92,8777,1,0,0,7,270,342,109,40,76,52,55,40,77,50,10,12,1,3,42,0x2085,410,400,672,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1551,G_MARSE,乌贼,乌贼,47,1456,1,0,0,1,85,105,38,18,33,17,25,10,33,10,10,12,0,5,41,0x91,300,1956,756,528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1552,G_MIYABI_NINGYO,米雅毕,米雅毕,85,5188,1,0,0,1,216,282,57,19,66,30,30,55,73,40,10,12,1,6,27,0x191,250,1938,2112,768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
